id,city_or_regency,year,total_area (km2),population,densities,traffic_density,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score,traffic_density_encoded
51032023,Badung,2023,420.1,554700.0,1320.4,Low,0.885,83.08,68398.0,1.0,19522.25,78.69,1.0
51042023,Gianyar,2023,368.0,527100.0,1432.34,Low,0.71,79.24,30529.0,1.0,19669.85,77.6,1.0
51052023,Klungkung,2023,315.0,214600.0,681.27,Low,0.885,73.11,10080.0,1.2642857142857142,11758.668946135833,77.31,1.0
51062023,Bangli,2023,520.81,268100.0,514.78,Low,1.98,70.79,7908.0,1.0,4119.54,77.75,1.0
51072023,Karangasem,2023,839.5,513800.0,612.03,Low,0.11,68.91,18975.0,1.2642857142857142,11758.668946135833,79.76,1.0
51082023,Buleleng,2023,1366.0,831200.0,608.49,Low,1.41,73.97,38351.0,1.0,15056.25,78.03,1.0
51712023,City of Denpasar,2023,127.78,734200.0,5745.81,Medium,0.06,84.73,60100.0,1.0,35798.47,81.01,2.0
52012023,Lombok Barat,2023,1053.92,753641.0,715.08,Low,0.0,70.15,18121.0,1.2642857142857142,11758.668946135833,70.44,1.0
52032023,Lombok Timur,2023,2679.88,1391382.0,519.2,Low,0.885,68.41,24578.0,1.2642857142857142,11758.668946135833,72.29,1.0
52042023,Sumbawa,2023,6643.98,529487.0,79.69,Low,0.65,69.87,17510.0,1.2642857142857142,11758.668946135833,71.13,1.0
52052023,Dompu,2023,2324.55,247188.0,106.34,Low,0.885,69.98,8511.0,1.2642857142857142,11758.668946135833,69.67,1.0
52062023,Bima,2023,4389.0,535530.0,122.02,Low,0.885,68.28,13947.0,1.2642857142857142,11758.668946135833,70.36,1.0
52072023,Sumbawa Barat,2023,1849.02,152948.0,82.72,Low,7.88,73.17,29642.0,1.2642857142857142,11758.668946135833,72.44,1.0
52082023,Lombok Utara,2023,809.53,257866.0,318.54,Low,0.885,66.62,5559.0,1.2642857142857142,11758.668946135833,71.48,1.0
52712023,City of Mataram,2023,61.3,441147.0,7196.53,Medium,2.49,80.09,22781.0,1.0,9916.58,72.95,2.0
53012023,Sumba Barat,2023,757.41,152414.0,201.23,Low,0.885,65.22,2786.0,1.2642857142857142,11758.668946135833,70.87,1.0
53032023,Kupang,2023,5136.51,376837.0,73.36,Low,0.885,65.82,9158.0,1.2642857142857142,11758.668946135833,68.74,1.0
53042023,Timor Tengah Selatan,2023,3933.15,474521.0,120.65,Low,0.885,63.58,9496.0,1.2642857142857142,11758.668946135833,70.68,1.0
53052023,Timor Tengah Utara,2023,2623.2,271277.0,103.41,Low,0.885,65.16,4819.0,1.2642857142857142,11758.668946135833,68.33,1.0
53072023,Alor,2023,2928.56,221536.0,75.65,Low,0.01,62.99,3636.0,1.2642857142857142,11758.668946135833,71.21,1.0
53082023,Lembata,2023,1268.11,141391.0,111.5,Low,0.885,66.12,2138.0,1.2642857142857142,11758.668946135833,70.81,1.0
53092023,Flores Timur,2023,1748.52,288310.0,164.89,Low,0.885,65.79,6062.0,1.2642857142857142,11758.668946135833,68.15,1.0
53102023,Sikka,2023,1671.65,335360.0,200.62,Low,0.885,66.89,6195.0,1.2642857142857142,11758.668946135833,71.66,1.0
53122023,Ngada,2023,1735.64,171736.0,98.95,Low,0.885,69.14,4114.0,1.2642857142857142,11758.668946135833,70.72,1.0
53132023,Manggarai,2023,1343.83,328758.0,244.64,Low,0.885,66.42,5502.0,1.2642857142857142,11758.668946135833,71.34,1.0
53142023,Rote Ndao,2023,1286.45,150521.0,117.0,Low,0.885,64.0,3747.0,1.2642857142857142,11758.668946135833,70.51,1.0
53152023,Manggarai Barat,2023,3129.0,270917.0,86.58,Low,0.08,65.81,4255.0,1.0,11758.668946135833,71.03,1.0
53162023,Sumba Tengah,2023,1789.66,90521.0,50.58,Low,0.32,63.48,1398.0,1.2642857142857142,11758.668946135833,68.82,1.0
53182023,Nagekeo,2023,1396.16,166063.0,118.94,Low,0.885,67.07,2670.0,1.2642857142857142,11758.668946135833,70.83,1.0
53192023,Manggarai Timur,2023,2389.53,290790.0,121.69,Low,0.885,63.24,3938.0,1.2642857142857142,11758.668946135833,70.43,1.0
53212023,Malaka,2023,1109.16,190994.0,172.2,Low,0.885,62.06,3422.0,1.2642857142857142,11758.668946135833,71.7,1.0
53712023,City of Kupang,2023,159.33,466632.0,2928.71,Medium,0.885,80.62,28478.0,1.2642857142857142,11758.668946135833,69.3,2.0
61022023,Bengkayang,2023,5396.3,298979.0,55.4,Low,0.03,69.53,11146.0,1.2642857142857142,11758.668946135833,72.86,1.0
61032023,Landak,2023,9909.1,413588.0,41.74,Low,0.16,68.14,13684.0,1.2642857142857142,11758.668946135833,74.46,1.0
61042023,Mempawah,2023,2797.88,312785.0,111.79,Low,0.885,67.92,10714.0,1.0,3076.93,72.52,1.0
61052023,Sanggau,2023,12857.7,503937.0,39.19,Low,0.885,67.77,24529.0,6.0,9122.54,72.1,1.0
61062023,Ketapang,2023,31588.0,592521.0,18.76,Low,0.885,68.68,35249.0,1.2642857142857142,11758.668946135833,74.69,1.0
61082023,Kapuas Hulu,2023,29842.0,262404.0,8.79,Low,0.885,67.67,13141.0,1.0,4906.33,74.57,1.0
61092023,Sekadau,2023,5444.2,219724.0,40.36,Low,0.885,66.33,8506.0,1.2642857142857142,11758.668946135833,72.55,1.0
61102023,Melawi,2023,10640.8,239502.0,22.51,Low,0.885,67.76,6644.0,1.2642857142857142,11758.668946135833,74.72,1.0
61112023,Kayong Utara,2023,4568.26,132855.0,29.08,Low,0.885,64.79,5376.0,1.2642857142857142,11758.668946135833,72.96,1.0
61122023,Kubu Raya,2023,6985.2,639250.0,91.51,Low,0.885,69.6,38324.0,1.2642857142857142,11758.668946135833,74.34,1.0
61712023,City of Pontianak,2023,107.8,675468.0,6265.94,Medium,9.03,81.03,47885.0,1.0,16128.68,74.21,2.0
61722023,City of Singkawang,2023,504.0,246112.0,488.32,Low,76.36,73.39,12899.0,1.0,3481.35,73.35,1.0
62022023,Kotawaringin Timur,2023,16796.0,443359.0,26.4,Low,0.885,72.21,34942.0,1.0,8685.86,76.32,1.0
62032023,Kapuas,2023,14999.0,425186.0,28.35,Low,0.13,70.75,23974.0,1.0,7800.82,77.85,1.0
62042023,Barito Selatan,2023,8830.0,134698.0,15.25,Low,0.11,71.65,8481.0,1.0,2443.97,77.55,1.0
62052023,Barito Utara,2023,8300.0,160605.0,19.35,Low,0.17,71.84,14178.0,1.0,2383.35,78.14,1.0
62072023,Lamandau,2023,6414.0,102103.0,15.92,Low,0.885,71.81,7519.0,1.2642857142857142,11758.668946135833,75.09,1.0
62082023,Seruyan,2023,16404.0,171304.0,10.44,Low,0.03,68.68,11450.0,2.0,3030.81,77.44,1.0
62092023,Katingan,2023,20382.53,169355.0,8.31,Low,0.885,70.28,10756.0,1.2642857142857142,11758.668946135833,78.39,1.0
62102023,Pulang Pisau,2023,8997.0,138199.0,15.36,Low,0.08,69.6,6995.0,1.0,2486.03,77.59,1.0
62122023,Barito Timur,2023,3834.0,117312.0,30.6,Low,0.885,72.7,10905.0,2.0,1684.93,75.19,1.0
62132023,Murung Raya,2023,23700.16,116621.0,4.92,Low,0.79,69.42,12449.0,1.0,2083.55,78.6,1.0
62712023,City of Palangka Raya,2023,2853.19,305797.0,107.18,Low,304.28,81.68,24175.0,1.0,5694.51,77.89,1.0
63012023,Tanah Laut,2023,3631.35,364117.0,100.27,Low,0.885,70.98,20166.0,1.0,5271.24,76.08,1.0
63022023,Kotabaru,2023,9442.46,329641.0,34.91,Low,3.02,70.18,34946.0,1.0,6708.22,73.79,1.0
63032023,Banjar,2023,4668.5,580100.0,124.26,Low,0.14,71.46,22635.0,1.0,13233.53,74.6,1.0
63042023,Barito Kuala,2023,2996.46,324502.0,108.3,Low,39.08,68.11,10567.0,2.0,3606.13,75.11,1.0
63052023,Tapin,2023,2175.0,197893.0,90.99,Low,25.43,72.0,13694.0,1.0,3056.61,74.1,1.0
63062023,Hulu Sungai Selatan,2023,1804.94,237319.0,131.48,Low,549.91,70.5,9165.0,1.2642857142857142,11758.668946135833,74.92,1.0
63072023,Hulu Sungai Tengah,2023,1770.77,268360.0,151.55,Low,199.43,70.13,8594.0,1.0,3840.69,73.64,1.0
63092023,Tabalong,2023,3556.0,262631.0,73.86,Low,10.88,73.85,31015.0,1.0,4292.67,73.57,1.0
63102023,Tanah Bumbu,2023,4871.39,346336.0,71.1,Low,0.83,72.31,33661.0,3.0,6273.27,74.52,1.0
63112023,Balangan,2023,1878.3,136524.0,72.68,Low,4.54,70.49,20876.0,1.2642857142857142,11758.668946135833,76.73,1.0
63712023,City of Banjarmasin,2023,98.46,678243.0,6888.51,Medium,1.17,78.5,42049.0,1.2642857142857142,11758.668946135833,76.1,2.0
63722023,City of Banjar Baru,2023,305.2,272763.0,893.72,Low,65.17,80.11,13328.0,1.2642857142857142,11758.668946135833,76.02,1.0
64012023,Paser,2023,11603.94,290162.0,25.01,Low,51.46,74.14,59217.0,1.0,4429.99,75.33,1.0
64032023,Kutai Kartanegara,2023,27263.1,801642.0,29.4,Low,77.22,75.3,204876.0,1.2642857142857142,11758.668946135833,76.8,1.0
64042023,Kutai Timur,2023,35747.5,411537.0,11.51,Low,1.31,74.98,168272.0,1.0,11758.668946135833,73.91,1.0
64052023,Berau,2023,34127.17,240105.0,7.04,Low,20.2,76.21,51280.0,3.0,5128.21,75.8,1.0
64112023,Mahakam Ulu,2023,15315.0,27368.0,1.79,Low,0.885,69.59,3409.0,1.2642857142857142,653.81,74.38,1.0
64712023,City of Balikpapan,2023,509.75,648560.0,1272.31,Low,197.17,81.66,143169.0,1.0,19303.84,76.83,1.0
64722023,City of Samarinda,2023,716.96,872304.0,1216.67,Low,1.93,82.32,89289.0,1.0,21880.0,75.65,1.0
64742023,City of Bontang,2023,161.88,187852.0,1160.44,Low,77.91,81.56,68106.0,1.0,3882.95,75.46,1.0
65032023,Tana Tidung,2023,3504.0,27470.0,7.84,Low,0.02,69.2,9021.0,1.0,523.48,75.84,1.0
65042023,Nunukan,2023,13564.0,207873.0,15.33,Low,4565.59,67.7,42526.0,1.2642857142857142,11758.668946135833,75.52,1.0
65712023,City of Tarakan,2023,251.0,251085.0,1000.34,Low,0.885,77.53,52079.0,1.2642857142857142,11758.668946135833,78.38,1.0
71022023,Minahasa,2023,1141.64,345973.0,303.05,Low,0.885,76.96,22128.0,2.0,6392.26,77.64,1.0
71032023,Kepulauan Sangihe,2023,731.98,137829.0,188.3,Low,0.1,72.22,5655.0,1.2642857142857142,11758.668946135833,79.23,1.0
71042023,Kepulauan Talaud,2023,1251.02,100770.0,80.55,Low,0.17,71.14,2843.0,1.0,11758.668946135833,77.45,1.0
71062023,Minahasa Utara,2023,1059.0,225826.0,213.24,Low,149.63,75.31,18728.0,1.2642857142857142,11758.668946135833,76.89,1.0
71072023,Bolaang Mongondow Utara,2023,1856.0,87301.0,47.04,Low,0.0,68.64,3263.0,1.0,1234.33,77.26,1.0
71092023,Minahasa Tenggara,2023,730.62,119637.0,163.75,Low,0.885,71.93,6720.0,1.0,1712.73,80.01,1.0
71102023,Bolaang Mongondow Selatan,2023,3497.46,73046.0,20.89,Low,0.885,66.4,2726.0,1.2642857142857142,11758.668946135833,77.16,1.0
71712023,City of Manado,2023,162.35,478192.0,2945.44,Medium,0.885,80.14,48556.0,1.2642857142857142,11758.668946135833,79.11,2.0
71732023,City of Tomohon,2023,147.2,101958.0,692.65,Low,0.885,78.1,5448.0,1.0,1874.71,77.54,1.0
72012023,Banggai Kepulauan,2023,2488.79,126040.0,50.64,Low,0.04,66.82,4926.0,1.0,2220.73,77.56,1.0
72022023,Banggai,2023,9672.7,373600.0,38.62,Low,0.0,71.7,38048.0,1.0,6683.59,75.55,1.0
72032023,Morowali,2023,5472.0,170450.0,31.15,Low,0.67,73.02,158046.0,1.0,3216.45,78.77,1.0
72042023,Poso,2023,7112.25,251654.0,35.38,Low,0.0,72.48,11712.0,1.2642857142857142,11758.668946135833,76.83,1.0
72052023,Donggala,2023,5275.69,311330.0,59.01,Low,0.62,66.95,15056.0,1.2642857142857142,11758.668946135833,77.73,1.0
72062023,Toli-Toli,2023,4079.77,236110.0,57.87,Low,0.1,67.66,10369.0,1.2642857142857142,11758.668946135833,78.84,1.0
72082023,Parigi Moutong,2023,5883.97,454510.0,77.25,Low,153.39,67.11,21652.0,1.0,8294.79,77.95,1.0
72092023,Tojo Una-Una,2023,5722.0,171340.0,29.94,Low,0.885,66.39,6812.0,1.2642857142857142,11758.668946135833,75.82,1.0
72102023,Sigi,2023,5196.02,264670.0,50.94,Low,0.01,69.93,11373.0,1.2642857142857142,11758.668946135833,77.19,1.0
72122023,Morowali Utara,2023,18362.39,148274.0,8.07,Low,0.885,69.73,26434.0,1.2642857142857142,2658.77,77.69,1.0
72712023,City of Palu,2023,356.35,386560.0,1084.78,Low,10.09,82.52,30787.0,1.2642857142857142,11758.668946135833,78.05,1.0
73022023,Bulukumba,2023,1175.53,450325.0,383.08,Low,37.33,71.21,18871.0,1.0,6661.08,74.77,1.0
73032023,Bantaeng,2023,390.97,203141.0,519.58,Low,0.885,70.57,12754.0,1.0,3037.78,75.57,1.0
73042023,Jeneponto,2023,796.0,414482.0,520.71,Low,0.885,65.9,12152.0,1.2642857142857142,11758.668946135833,70.59,1.0
73052023,Takalar,2023,555.43,312811.0,563.19,Low,0.885,68.9,12868.0,1.2642857142857142,11758.668946135833,74.84,1.0
73062023,Gowa,2023,1813.0,801108.0,441.87,Low,0.885,71.57,28453.0,1.2642857142857142,11758.668946135833,76.67,1.0
73072023,Sinjai,2023,865.24,267536.0,309.2,Low,194.19,68.92,14791.0,1.2642857142857142,11758.668946135833,75.59,1.0
73082023,Maros,2023,1442.95,407923.0,282.7,Low,0.885,71.63,26389.0,1.0,5996.21,74.42,1.0
73092023,Pangkajene dan Kepulauan,2023,888.91,355613.0,400.06,Low,0.93,70.59,32667.0,1.2642857142857142,11758.668946135833,75.97,1.0
73102023,Barru,2023,1201.9,187952.0,156.38,Low,0.885,72.36,9427.0,1.0,2840.33,73.42,1.0
73112023,Bone,2023,4567.36,823079.0,180.21,Low,4.72,67.81,46935.0,1.0,14877.18,74.58,1.0
73122023,Soppeng,2023,1385.55,238239.0,171.95,Low,1.78,70.58,14909.0,1.0,3446.32,75.36,1.0
73132023,Wajo,2023,2608.71,386537.0,148.17,Low,0.885,71.1,24589.0,1.2642857142857142,11758.668946135833,76.55,1.0
73142023,Sidenreng Rappang,2023,1832.3,327919.0,178.97,Low,0.24,72.71,18204.0,1.0,4780.27,75.83,1.0
73152023,Pinrang,2023,1896.58,419338.0,221.1,Low,0.03,72.84,25146.0,1.2642857142857142,11758.668946135833,74.21,1.0
73172023,Luwu,2023,2902.07,379295.0,130.7,Low,0.885,72.16,21756.0,1.2642857142857142,11758.668946135833,76.99,1.0
73182023,Tana Toraja,2023,2043.62,289451.0,141.64,Low,0.885,70.73,9373.0,1.0,3956.37,74.67,1.0
73222023,Luwu Utara,2023,7422.42,333781.0,44.97,Low,4559.78,71.34,17841.0,1.0,6033.01,74.09,1.0
73252023,Luwu Timur,2023,6745.92,308532.0,45.74,Low,21.74,74.35,30696.0,4.0,4460.61,73.96,1.0
73722023,City of Parepare,2023,89.67,158425.0,1766.76,Low,20.91,79.03,9312.0,1.0,2895.67,74.84,1.0
73732023,City of Palopo,2023,273.24,192763.0,705.47,Low,0.48,79.45,10500.0,1.0,3483.32,73.15,1.0
74012023,Buton,2023,1669.33,120210.0,72.01,Low,0.885,68.12,5063.0,1.2642857142857142,11758.668946135833,76.48,1.0
74022023,Muna,2023,1858.1,224690.0,120.92,Low,0.885,70.16,8814.0,1.0,3435.16,75.45,1.0
74032023,Konawe,2023,5351.85,269520.0,50.36,Low,0.885,72.77,18295.0,1.2642857142857142,11758.668946135833,75.28,1.0
74042023,Kolaka,2023,2958.92,245930.0,83.11,Low,3145.8,74.72,35684.0,1.0,11758.668946135833,75.07,1.0
74052023,Konawe Selatan,2023,4237.74,323790.0,76.41,Low,0.885,70.32,16452.0,1.2642857142857142,11758.668946135833,76.31,1.0
74072023,Wakatobi,2023,450.46,116450.0,258.51,Low,0.885,71.43,5768.0,1.0,2060.81,77.24,1.0
74082023,Kolaka Utara,2023,2932.25,145640.0,49.67,Low,0.02,71.04,11227.0,1.2642857142857142,11758.668946135833,76.61,1.0
74092023,Buton Utara,2023,1755.83,68950.0,39.27,Low,0.0,69.7,4049.0,1.2642857142857142,11758.668946135833,76.45,1.0
74102023,Konawe Utara,2023,4219.81,72250.0,17.12,Low,0.885,71.71,5260.0,1.2642857142857142,11758.668946135833,75.2,1.0
74112023,Kolaka Timur,2023,3992.53,125770.0,31.5,Low,0.885,69.57,5625.0,1.2642857142857142,2065.19,76.49,1.0
74132023,Muna Barat,2023,818.7,89290.0,109.06,Low,0.885,67.13,3387.0,1.2642857142857142,11758.668946135833,76.88,1.0
74142023,Buton Tengah,2023,836.96,119460.0,142.73,Low,0.885,65.83,3026.0,1.2642857142857142,11758.668946135833,76.41,1.0
74152023,Buton Selatan,2023,517.63,99580.0,192.38,Low,0.885,66.15,3593.0,1.2642857142857142,11758.668946135833,75.03,1.0
74712023,City of Kendari,2023,265.79,364220.0,1370.33,Low,25.03,84.85,28260.0,1.0,9886.37,75.79,1.0
75012023,Boalemo,2023,1830.87,151610.0,82.81,Low,0.885,68.18,6587.0,1.2642857142857142,11758.668946135833,77.25,1.0
75032023,Pohuwato,2023,4370.36,157660.0,36.07,Low,0.91,67.15,8111.0,1.2642857142857142,11758.668946135833,78.49,1.0
75042023,Bone Bolango,2023,1889.0,172301.0,91.21,Low,0.29,71.51,5699.0,1.2642857142857142,11758.668946135833,77.53,1.0
75052023,Gorontalo Utara,2023,1703.63,128970.0,75.7,Low,0.885,66.61,4145.0,1.2642857142857142,11758.668946135833,76.1,1.0
75712023,City of Gorontalo,2023,70.93,204440.0,2882.28,Medium,0.885,78.64,10536.0,1.0,2589.89,78.36,2.0
76012023,Majene,2023,947.84,181360.0,191.34,Low,0.885,68.62,5969.0,1.0,11758.668946135833,74.28,1.0
76032023,Mamasa,2023,3005.88,165310.0,55.0,Low,0.885,67.83,3474.0,1.2642857142857142,11758.668946135833,77.44,1.0
76052023,Mamuju Utara,2023,2903.18,204216.0,70.34,Low,0.02,69.11,14386.0,1.2642857142857142,11758.668946135833,75.21,1.0
76062023,Mamuju Tengah,2023,3100.87,141220.0,45.54,Low,0.885,67.45,4066.0,1.2642857142857142,11758.668946135833,75.8,1.0
81012023,Maluku Tenggara Barat,2023,10102.92,128648.0,12.73,Low,0.885,64.16,3393.0,1.2642857142857142,11758.668946135833,78.01,1.0
81032023,Maluku Tengah,2023,2759.07,436090.0,158.06,Low,0.885,72.45,10763.0,1.2642857142857142,11758.668946135833,77.67,1.0
81042023,Buru,2023,7594.98,140462.0,18.49,Low,0.885,70.56,2977.0,1.2642857142857142,11758.668946135833,79.89,1.0
81052023,Kepulauan Aru,2023,6425.77,107367.0,16.71,Low,0.885,65.01,4436.0,1.2642857142857142,11758.668946135833,79.96,1.0
81062023,Seram Bagian Barat,2023,6948.4,222449.0,32.01,Low,0.885,67.56,3788.0,1.2642857142857142,11758.668946135833,78.33,1.0
81082023,Maluku Barat Daya,2023,8633.15,85807.0,9.94,Low,0.04,63.93,2868.0,1.2642857142857142,11758.668946135833,78.93,1.0
81092023,Buru Selatan,2023,5577.48,79455.0,14.25,Low,0.885,66.23,1766.0,1.2642857142857142,11758.668946135833,78.15,1.0
81712023,City of Ambon,2023,377.0,358826.0,951.79,Low,0.885,82.06,18531.0,1.0,9006.12,79.18,1.0
81722023,City of Tual,2023,352.66,91572.0,259.66,Low,0.885,69.43,3202.0,1.2642857142857142,11758.668946135833,78.05,1.0
82032023,Kepulauan Sula,2023,3304.32,105095.0,31.81,Low,0.885,65.29,3045.0,1.2642857142857142,11758.668946135833,78.93,1.0
82042023,Halmahera Selatan,2023,8096.4,255384.0,31.54,Low,0.0,65.83,17727.0,1.2642857142857142,11758.668946135833,80.65,1.0
82062023,Halmahera Timur,2023,6488.73,97895.0,15.09,Low,0.885,68.82,5241.0,1.2642857142857142,11758.668946135833,78.97,1.0
82082023,Pulau Taliabu,2023,2985.75,63897.0,21.4,Low,0.885,62.31,1937.0,1.2642857142857142,11758.668946135833,79.33,1.0
82712023,City of Ternate,2023,162.2,202871.0,1250.75,Low,0.03,81.35,13675.0,1.2642857142857142,11758.668946135833,81.81,1.0
82722023,City of Tidore Kepulauan,2023,1703.32,116623.0,68.47,Low,0.885,72.4,3511.0,1.2642857142857142,11758.668946135833,79.5,1.0
91012023,Fakfak,2023,14320.0,90286.0,6.3,Low,0.0,69.72,5811.0,1.2642857142857142,11758.668946135833,76.02,1.0
91022023,Kaimana,2023,18500.0,65530.0,3.54,Low,0.885,66.72,2914.0,1.2642857142857142,11758.668946135833,75.75,1.0
91032023,Teluk Wondama,2023,14953.8,45324.0,3.03,Low,0.885,61.67,1753.0,1.2642857142857142,11758.668946135833,74.31,1.0
91052023,Manokwari,2023,14250.94,201730.0,14.16,Low,0.885,73.21,10789.0,1.0,6584.93,72.68,1.0
91072023,Sorong,2023,13075.28,125217.0,9.58,Low,0.885,67.49,12028.0,1.2642857142857142,11758.668946135833,73.44,1.0
91092023,Tambrauw,2023,11529.18,32892.0,2.85,Low,0.885,55.55,273.0,1.2642857142857142,11758.668946135833,73.61,1.0
91102023,Maybrat,2023,5461.69,45064.0,8.25,Low,0.885,61.29,812.0,1.2642857142857142,11758.668946135833,73.65,1.0
91112023,Manokwari Selatan,2023,2812.44,37674.0,13.4,Low,0.885,61.55,927.0,1.0,11758.668946135833,72.87,1.0
91122023,Pegunungan Arfak,2023,2773.74,40117.0,14.46,Low,0.885,57.82,320.0,1.2642857142857142,11758.668946135833,76.17,1.0
91712023,City of Sorong,2023,1105.0,283366.0,256.44,Low,0.885,79.65,16829.0,1.2642857142857142,11758.668946135833,74.58,1.0
94012023,Merauke,2023,46791.63,240609.0,5.14,Low,0.885,72.19,18951.0,1.0,11758.668946135833,69.85,1.0
94022023,Jayawijaya,2023,7030.66,273819.0,38.95,Low,0.885,60.5,10155.0,1.2642857142857142,11758.668946135833,70.43,1.0
94032023,Jayapura,2023,17514.0,201004.0,11.48,Low,0.885,73.5,19122.0,1.2642857142857142,11758.668946135833,69.59,1.0
94042023,Nabire,2023,3922.02,174427.0,44.47,Low,0.0,70.84,13562.0,1.2642857142857142,11758.668946135833,71.86,1.0
94102023,Paniai,2023,6526.25,123360.0,18.9,Low,0.885,57.91,5014.0,1.2642857142857142,11758.668946135833,69.59,1.0
94112023,Puncak Jaya,2023,6477.65,219497.0,33.89,Low,0.885,50.81,1509.0,1.2642857142857142,11758.668946135833,70.45,1.0
94132023,Boven Digoel,2023,27108.29,67167.0,2.48,Low,0.885,63.46,5341.0,1.0,951.82,71.76,1.0
94152023,Asmat,2023,23746.0,109862.0,4.63,Low,0.885,53.19,3145.0,1.2642857142857142,1696.52,70.8,1.0
94162023,Yahukimo,2023,17512.0,355315.0,20.29,Low,0.885,51.19,2900.0,1.2642857142857142,11758.668946135833,70.22,1.0
94172023,Pegunungan Bintang,2023,15683.0,113347.0,7.23,Low,0.885,48.18,2369.0,1.2642857142857142,11758.668946135833,70.31,1.0
94182023,Tolikara,2023,14263.0,251413.0,17.63,Low,0.885,51.48,2008.0,1.2642857142857142,11758.668946135833,69.99,1.0
94192023,Sarmi,2023,18034.0,42321.0,2.35,Low,0.885,65.8,3558.0,1.2642857142857142,11758.668946135833,68.86,1.0
94262023,Waropen,2023,22004.87,37285.0,1.69,Low,20.0,66.46,2304.0,1.2642857142857142,11758.668946135833,70.0,1.0
94282023,Mamberamo Raya,2023,23813.91,39083.0,1.64,Low,0.885,54.08,2143.0,1.2642857142857142,11758.668946135833,70.36,1.0
94292023,Nduga,2023,12941.0,111063.0,8.58,Low,0.885,35.19,1512.0,1.2642857142857142,11758.668946135833,70.3,1.0
94302023,Lanny Jaya,2023,2248.0,202988.0,90.3,Low,0.885,50.56,2325.0,1.2642857142857142,11758.668946135833,69.07,1.0
94312023,Mamberamo Tengah,2023,3743.64,49131.0,13.12,Low,0.885,50.22,1408.0,1.2642857142857142,11758.668946135833,71.41,1.0
94322023,Yalimo,2023,4330.29,104416.0,24.11,Low,0.885,50.87,1559.0,1.2642857142857142,11758.668946135833,71.1,1.0
94352023,Intan Jaya,2023,3922.02,136756.0,34.87,Low,0.885,50.19,1405.0,1.2642857142857142,11758.668946135833,71.29,1.0
94712023,City of Jayapura,2023,940.0,403859.0,429.64,Low,6.85,81.14,37797.0,1.0,8828.28,72.31,1.0
